rxnID	reactionName	mean_A120	mean_A100	mean_A80	mean_A60	mean_G120	mean_G100	mean_G80	mean_G60	mean_X120	mean_X100	mean_X80	mean_X60	std_A120	std_A100	std_A80	std_A60	std_G120	std_G100	std_G80	std_G60	std_X120	std_X100	std_X80	std_X60
r_2161	B-ketoacyl-CoA reductase ((S)-3-hydroxytetradecanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_2162	B-ketoacyl-CoA reductase ((S)-3-hydroxypalmitoyl-CoA)	0	0	0	0	0	0	0	-5.258016e-17	0	0	0	0	0	0	0	0	0	0	0	3.717979e-15	0	0	0	0
r_2163	B-ketoacyl-CoA reductase (3-hydroxyoctadecanoyl-CoA)	2.670279e-03	1.366390e-02	1.878268e-02	1.644632e-02	7.985212e-03	5.164779e-02	3.636253e-02	5.332463e-02	2.660251e-04	1.901752e-03	1.417833e-02	1.930526e-02	5.010973e-03	2.581959e-02	3.479664e-02	2.988489e-02	1.455840e-02	9.113374e-02	8.019615e-02	1.098797e-01	4.972961e-04	3.756062e-03	3.220844e-02	4.362257e-02
r_2164	B-ketoacyl-CoA reductase (3-hydroxyicosanoyl-CoA)	9.440043e-05	4.827242e-04	7.454296e-04	5.187212e-04	4.463513e-04	8.938662e-04	1.498370e-03	2.284911e-03	6.888862e-06	8.451913e-05	1.535195e-03	1.417754e-03	4.650106e-04	2.377964e-03	3.822664e-03	2.714703e-03	2.256663e-03	4.849005e-03	7.705444e-03	1.308134e-02	3.579975e-05	4.053896e-04	7.546382e-03	7.516230e-03
r_2165	B-ketoacyl-CoA reductase (3-hydroxydocosanoyl-CoA)	6.943457e-05	3.179284e-04	5.439636e-04	4.033081e-04	3.124759e-04	6.502390e-04	1.094820e-03	1.734695e-03	4.872830e-06	6.088585e-05	1.117200e-03	1.061805e-03	3.900994e-04	1.872504e-03	3.215005e-03	2.333187e-03	1.820600e-03	4.019118e-03	6.379443e-03	1.108115e-02	2.931507e-05	3.353088e-04	6.240981e-03	6.312432e-03
r_2166	B-ketoacyl-CoA reductase (3-hydroxytetracosanoyl-CoA)	4.887761e-05	2.125927e-04	3.449928e-04	2.542580e-04	2.450761e-04	3.797731e-04	7.733802e-04	1.047992e-03	3.212432e-06	4.085899e-05	7.522484e-04	7.225176e-04	3.228745e-04	1.499908e-03	2.463178e-03	1.802546e-03	1.591965e-03	2.957608e-03	5.243602e-03	8.309293e-03	2.312863e-05	2.680173e-04	4.962293e-03	5.041070e-03
r_2167	B-ketoacyl-CoA reductase ((S)-3-hydroxyhexacosanoyl-CoA)	2.701500e-05	9.040171e-05	1.729820e-04	1.230424e-04	1.271205e-04	2.171137e-04	3.996242e-04	6.290767e-04	1.694108e-06	2.188416e-05	4.461842e-04	4.502331e-04	2.331641e-04	9.273454e-04	1.655495e-03	1.207185e-03	1.109362e-03	2.186687e-03	3.622870e-03	6.175518e-03	1.610965e-05	1.917519e-04	3.700461e-03	3.863506e-03
r_2168	B-hydroxyacyl-CoA dehydratase (trans-tetradec-2-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_2169	B-hydroxyacyl-CoA dehydratase (trans-hexadec-2-enoyl-CoA)	0	0	0	0	0	0	0	-5.258016e-17	0	0	0	0	0	0	0	0	0	0	0	3.717979e-15	0	0	0	0
r_2170	B-hydroxyacyl-CoA dehydratase (trans-octadec-2-enoyl-CoA)	2.670279e-03	1.366390e-02	1.878268e-02	1.644632e-02	7.985212e-03	5.164779e-02	3.636253e-02	5.332463e-02	2.660251e-04	1.901752e-03	1.417833e-02	1.930526e-02	5.010973e-03	2.581959e-02	3.479664e-02	2.988489e-02	1.455840e-02	9.113374e-02	8.019615e-02	1.098797e-01	4.972961e-04	3.756062e-03	3.220844e-02	4.362257e-02
r_2171	B-hydroxyacyl-CoA dehydratase (trans-icos-2-enoyl-CoA)	9.440043e-05	4.827242e-04	7.454296e-04	5.187212e-04	4.463513e-04	8.938662e-04	1.498370e-03	2.284911e-03	6.888862e-06	8.451913e-05	1.535195e-03	1.417754e-03	4.650106e-04	2.377964e-03	3.822664e-03	2.714703e-03	2.256663e-03	4.849005e-03	7.705444e-03	1.308134e-02	3.579975e-05	4.053896e-04	7.546382e-03	7.516230e-03
r_2172	B-hydroxyacyl-CoA dehydratase (trans-docos-2-enoyl-CoA)	6.943457e-05	3.179284e-04	5.439636e-04	4.033081e-04	3.124759e-04	6.502390e-04	1.094820e-03	1.734695e-03	4.872830e-06	6.088585e-05	1.117200e-03	1.061805e-03	3.900994e-04	1.872504e-03	3.215005e-03	2.333187e-03	1.820600e-03	4.019118e-03	6.379443e-03	1.108115e-02	2.931507e-05	3.353088e-04	6.240981e-03	6.312432e-03
r_2173	B-hydroxyacyl-CoA dehydratase (trans-tetracos-2-enoyl-CoA)	4.887761e-05	2.125927e-04	3.449928e-04	2.542580e-04	2.450761e-04	3.797731e-04	7.733802e-04	1.047992e-03	3.212432e-06	4.085899e-05	7.522484e-04	7.225176e-04	3.228745e-04	1.499908e-03	2.463178e-03	1.802546e-03	1.591965e-03	2.957608e-03	5.243602e-03	8.309293e-03	2.312863e-05	2.680173e-04	4.962293e-03	5.041070e-03
r_2174	B-hydroxyacyl-CoA dehydratase (trans-hexacos-2-enoyl-CoA)	2.701500e-05	9.040171e-05	1.729820e-04	1.230424e-04	1.271205e-04	2.171137e-04	3.996242e-04	6.290767e-04	1.694108e-06	2.188416e-05	4.461842e-04	4.502331e-04	2.331641e-04	9.273454e-04	1.655495e-03	1.207185e-03	1.109362e-03	2.186687e-03	3.622870e-03	6.175518e-03	1.610965e-05	1.917519e-04	3.700461e-03	3.863506e-03
r_2175	trans-2-enoyl-CoA reductase (n-C14:0CoA)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_2176	trans-2-enoyl-CoA reductase (n-C16:0CoA)	0	0	0	0	0	0	0	-5.258016e-17	0	0	0	0	0	0	0	0	0	0	0	3.717979e-15	0	0	0	0
r_2177	trans-2-enoyl-CoA reductase (n-C18:0CoA)	2.670279e-03	1.366390e-02	1.878268e-02	1.644632e-02	7.985212e-03	5.164779e-02	3.636253e-02	5.332463e-02	2.660251e-04	1.901752e-03	1.417833e-02	1.930526e-02	5.010973e-03	2.581959e-02	3.479664e-02	2.988489e-02	1.455840e-02	9.113374e-02	8.019615e-02	1.098797e-01	4.972961e-04	3.756062e-03	3.220844e-02	4.362257e-02
r_2178	trans-2-enoyl-CoA reductase (n-C20:0CoA)	9.440043e-05	4.827242e-04	7.454296e-04	5.187212e-04	4.463513e-04	8.938662e-04	1.498370e-03	2.284911e-03	6.888862e-06	8.451913e-05	1.535195e-03	1.417754e-03	4.650106e-04	2.377964e-03	3.822664e-03	2.714703e-03	2.256663e-03	4.849005e-03	7.705444e-03	1.308134e-02	3.579975e-05	4.053896e-04	7.546382e-03	7.516230e-03
r_2179	trans-2-enoyl-CoA reductase (n-C22:0CoA)	6.943457e-05	3.179284e-04	5.439636e-04	4.033081e-04	3.124759e-04	6.502390e-04	1.094820e-03	1.734695e-03	4.872830e-06	6.088585e-05	1.117200e-03	1.061805e-03	3.900994e-04	1.872504e-03	3.215005e-03	2.333187e-03	1.820600e-03	4.019118e-03	6.379443e-03	1.108115e-02	2.931507e-05	3.353088e-04	6.240981e-03	6.312432e-03
r_2180	trans-2-enoyl-CoA reductase (n-C24:0CoA)	4.887761e-05	2.125927e-04	3.449928e-04	2.542580e-04	2.450761e-04	3.797731e-04	7.733802e-04	1.047992e-03	3.212432e-06	4.085899e-05	7.522484e-04	7.225176e-04	3.228745e-04	1.499908e-03	2.463178e-03	1.802546e-03	1.591965e-03	2.957608e-03	5.243602e-03	8.309293e-03	2.312863e-05	2.680173e-04	4.962293e-03	5.041070e-03
r_2181	trans-2-enoyl-CoA reductase (n-C26:0CoA)	2.701500e-05	9.040171e-05	1.729820e-04	1.230424e-04	1.271205e-04	2.171137e-04	3.996242e-04	6.290767e-04	1.694108e-06	2.188416e-05	4.461842e-04	4.502331e-04	2.331641e-04	9.273454e-04	1.655495e-03	1.207185e-03	1.109362e-03	2.186687e-03	3.622870e-03	6.175518e-03	1.610965e-05	1.917519e-04	3.700461e-03	3.863506e-03
r_2182	palmitoyl-CoA desaturase (n-C16:0CoA -> n-C16:1CoA), ER membrane	4.324333e-05	2.213592e-04	3.057514e-04	2.735281e-04	1.963143e-04	7.389517e-04	1.159323e-03	1.286301e-03	4.522101e-06	3.863699e-05	8.223348e-04	8.185163e-04	3.299030e-04	1.649685e-03	2.505942e-03	2.013883e-03	1.475103e-03	5.502509e-03	7.793340e-03	1.128983e-02	3.095724e-05	2.925228e-04	5.721804e-03	6.154200e-03
r_2183	stearoyl-CoA desaturase (n-C18:0CoA -> n-C18:1CoA), ER membrane	9.980974e-03	5.149275e-02	6.744587e-02	5.741140e-02	2.827965e-02	1.757707e-01	1.442008e-01	1.773571e-01	9.955257e-04	7.269066e-03	4.639371e-02	6.282188e-02	3.025356e-04	1.484090e-03	2.002145e-03	1.652993e-03	1.207337e-03	4.170210e-03	5.373174e-03	8.837668e-03	2.478416e-05	2.523371e-04	4.203536e-03	5.431845e-03
r_2185	decanoate (n-C10:0) transport	-5.312285e-06	-1.580980e-05	-6.922805e-05	-3.111221e-05	-1.887054e-05	-1.278739e-03	-1.919033e-03	-2.704052e-03	-5.862704e-06	-5.899154e-05	-7.680200e-04	-1.073343e-03	1.059248e-04	4.226737e-04	1.121084e-03	6.584438e-04	3.986979e-04	6.588769e-03	9.747686e-03	1.583569e-02	3.245945e-05	3.087967e-04	3.995308e-03	5.658216e-03
r_2187	butyrate exchange	6.792193e-06	2.919236e-05	3.174491e-05	3.308523e-05	3.012386e-05	1.400146e-04	1.986520e-04	2.918308e-04	9.659658e-07	1.332324e-05	2.383287e-04	2.714262e-04	1.395768e-04	6.524434e-04	8.741826e-04	7.792106e-04	6.159518e-04	2.178344e-03	3.232796e-03	5.326424e-03	1.567864e-05	1.883968e-04	3.514330e-03	3.934146e-03
r_2188	hexanoate exchange	4.711121e-06	3.743342e-05	3.178418e-05	3.300480e-05	2.293656e-05	4.940396e-04	9.261021e-04	1.304419e-03	3.957386e-06	3.741185e-05	7.017890e-04	7.943259e-04	1.156550e-04	7.022900e-04	8.668637e-04	7.633614e-04	5.124958e-04	4.172965e-03	6.963484e-03	1.129751e-02	3.155752e-05	3.132116e-04	5.191110e-03	6.495713e-03
r_2189	oleate exchange	1.382944e-06	9.672968e-06	1.095570e-05	1.378855e-05	8.344830e-06	5.422537e-05	1.447496e-04	7.703162e-05	1.737694e-07	2.807420e-06	1.789232e-05	2.139036e-05	4.188646e-05	2.790964e-04	3.309420e-04	3.740434e-04	2.231949e-04	1.461952e-03	2.735022e-03	2.722671e-03	4.385165e-06	5.851063e-05	6.323992e-04	7.110093e-04
r_2190	butyrate (n-C4:0) transport	-6.792193e-06	-2.919236e-05	-3.174491e-05	-3.308523e-05	-3.012386e-05	-1.400146e-04	-1.986520e-04	-2.918308e-04	-9.659658e-07	-1.332324e-05	-2.383287e-04	-2.714262e-04	1.395768e-04	6.524434e-04	8.741826e-04	7.792106e-04	6.159518e-04	2.178344e-03	3.232796e-03	5.326424e-03	1.567864e-05	1.883968e-04	3.514330e-03	3.934146e-03
r_2191	hexanoate (n-C6:0) transport	-4.711121e-06	-3.743342e-05	-3.178418e-05	-3.300480e-05	-2.293656e-05	-4.940396e-04	-9.261021e-04	-1.304419e-03	-3.957386e-06	-3.741185e-05	-7.017890e-04	-7.943259e-04	1.156550e-04	7.022900e-04	8.668637e-04	7.633614e-04	5.124958e-04	4.172965e-03	6.963484e-03	1.129751e-02	3.155752e-05	3.132116e-04	5.191110e-03	6.495713e-03
r_2192	octadecenoate (n-C18:1) transport	-1.382944e-06	-9.672968e-06	-1.095570e-05	-1.378855e-05	-8.344830e-06	-5.422537e-05	-1.447496e-04	-7.703162e-05	-1.737694e-07	-2.807420e-06	-1.789232e-05	-2.139036e-05	4.188646e-05	2.790964e-04	3.309420e-04	3.740434e-04	2.231949e-04	1.461952e-03	2.735022e-03	2.722671e-03	4.385165e-06	5.851063e-05	6.323992e-04	7.110093e-04
r_2219	fatty acyl-CoA transport via ABC system (C12:0)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_2220	fatty acyl-CoA transport via ABC system (C14:0)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_2221	fatty acyl-CoA transport via ABC system (C16:0)	5.699711e-05	2.313304e-04	5.723476e-04	3.213613e-04	3.489564e-04	3.973828e-04	1.135016e-03	2.113974e-03	3.458689e-06	5.347218e-05	1.505545e-03	1.544916e-03	3.224729e-04	1.413349e-03	3.121488e-03	1.915862e-03	1.912863e-03	2.674421e-03	6.431180e-03	1.278742e-02	2.148796e-05	3.055779e-04	8.046897e-03	8.535273e-03
r_2222	fatty acyl-CoA transport via ABC system (C16:1)	3.323302e-05	1.597970e-04	2.178368e-04	1.740279e-04	1.323803e-04	2.804428e-04	5.970921e-04	6.880211e-04	2.806983e-06	2.421637e-05	5.452994e-04	5.495257e-04	3.071087e-04	1.488878e-03	2.278300e-03	1.717807e-03	1.329722e-03	3.084865e-03	5.455517e-03	8.080149e-03	2.532979e-05	2.458939e-04	5.010958e-03	5.409209e-03
r_2223	fatty acyl-CoA transport via ABC system (C18:0)	7.512079e-06	3.581280e-05	6.796619e-05	7.411568e-05	4.565757e-05	1.242392e-04	2.355857e-04	3.291665e-04	1.064774e-06	1.006112e-05	1.358099e-04	1.474239e-04	1.433823e-04	6.711354e-04	1.230681e-03	1.100568e-03	7.630369e-04	2.093985e-03	3.461867e-03	5.544672e-03	1.582182e-05	1.600634e-04	2.498096e-03	2.732780e-03
r_2224	fatty acyl-CoA transport via ABC system (C18:1)	3.012687e-05	1.423037e-04	1.472722e-04	1.401288e-04	9.786549e-05	3.182148e-04	3.622579e-04	7.201511e-04	1.895411e-06	2.055058e-05	3.934914e-04	5.213603e-04	2.736740e-04	1.317706e-03	1.745602e-03	1.452500e-03	1.079892e-03	3.257450e-03	4.157821e-03	7.948601e-03	2.044699e-05	2.169111e-04	4.096877e-03	5.061304e-03
r_2225	fatty acyl-CoA transport via ABC system (C20:0)	1.032434e-05	4.967746e-05	9.134156e-05	2.400374e-05	3.127726e-05	8.492826e-05	1.226831e-04	1.193982e-04	1.127603e-06	1.077109e-05	1.610462e-04	1.452448e-04	1.543171e-04	7.463639e-04	1.334349e-03	5.832932e-04	6.126673e-04	1.619381e-03	2.397832e-03	3.189147e-03	1.467112e-05	1.484761e-04	2.424876e-03	2.404248e-03
r_2226	fatty acyl-CoA transport via ABC system (C22:0)	9.741338e-06	3.286018e-05	3.792140e-05	5.677713e-05	1.706963e-05	9.516450e-05	1.091302e-04	2.432002e-04	4.047408e-07	7.439544e-06	1.242270e-04	1.690730e-04	1.453949e-04	5.724191e-04	7.939513e-04	8.615752e-04	4.039662e-04	1.629919e-03	2.084483e-03	4.294764e-03	9.044965e-06	1.229294e-04	2.149352e-03	2.678999e-03
r_2227	fatty acyl-CoA transport via ABC system (C24:0)	6.134188e-06	3.535137e-05	4.671557e-05	4.587364e-05	3.571421e-05	6.358908e-05	1.601227e-04	5.554840e-05	2.962975e-07	5.837565e-06	1.259232e-04	1.060050e-04	1.095972e-04	5.833433e-04	8.671369e-04	7.186193e-04	5.942373e-04	1.249259e-03	2.469429e-03	1.963343e-03	7.144923e-06	1.032686e-04	2.093567e-03	2.010222e-03
r_2228	fatty acyl-CoA transport via ABC system (C26:0)	7.366239e-06	3.196511e-05	7.689220e-05	5.475860e-05	4.768025e-05	1.100932e-04	1.336926e-04	2.644137e-04	4.262697e-07	8.316742e-06	2.194180e-04	2.292667e-04	1.075295e-04	4.960933e-04	9.903624e-04	7.286986e-04	5.993657e-04	1.536571e-03	1.950092e-03	3.745259e-03	7.544419e-06	1.130573e-04	2.438903e-03	2.652737e-03
r_2229	butyrate (n-C4:0) transport, cytoplasm-peroxisome	-6.792193e-06	-2.919236e-05	-3.174491e-05	-3.308523e-05	-3.012386e-05	-1.400146e-04	-1.986520e-04	-2.918308e-04	-9.659658e-07	-1.332324e-05	-2.383287e-04	-2.714262e-04	1.395768e-04	6.524434e-04	8.741826e-04	7.792106e-04	6.159518e-04	2.178344e-03	3.232796e-03	5.326424e-03	1.567864e-05	1.883968e-04	3.514330e-03	3.934146e-03
r_2230	hexanoate (n-C6:0) transport, cytoplasm-peroxisome	-4.711121e-06	-3.743342e-05	-3.178418e-05	-3.300480e-05	-2.293656e-05	-4.940396e-04	-9.261021e-04	-1.304419e-03	-3.957386e-06	-3.741185e-05	-7.017890e-04	-7.943259e-04	1.156550e-04	7.022900e-04	8.668637e-04	7.633614e-04	5.124958e-04	4.172965e-03	6.963484e-03	1.129751e-02	3.155752e-05	3.132116e-04	5.191110e-03	6.495713e-03
r_2231	octadecenoate (n-C18:1) transport, cytoplasm-peroxisome	6.930827e-07	2.732955e-06	1.298255e-05	3.138613e-06	1.356431e-05	6.825880e-06	3.929899e-05	4.595156e-05	9.349821e-08	2.288668e-06	7.182812e-06	5.514931e-05	3.767706e-05	1.783515e-04	5.299045e-04	2.219335e-04	3.951943e-04	4.826626e-04	1.310229e-03	1.918081e-03	4.674443e-06	7.229487e-05	5.079015e-04	1.626001e-03
r_2232	peroxisomal acyl-CoA thioesterase (4:0)	6.792193e-06	2.919236e-05	3.174491e-05	3.308523e-05	3.012386e-05	1.400146e-04	1.986520e-04	2.918308e-04	9.659658e-07	1.332324e-05	2.383287e-04	2.714262e-04	1.395768e-04	6.524434e-04	8.741826e-04	7.792106e-04	6.159518e-04	2.178344e-03	3.232796e-03	5.326424e-03	1.567864e-05	1.883968e-04	3.514330e-03	3.934146e-03
r_2233	peroxisomal acyl-CoA thioesterase (6:0)	4.711121e-06	3.743342e-05	3.178418e-05	3.300480e-05	2.293656e-05	4.940396e-04	9.261021e-04	1.304419e-03	3.957386e-06	3.741185e-05	7.017890e-04	7.943259e-04	1.156550e-04	7.022900e-04	8.668637e-04	7.633614e-04	5.124958e-04	4.172965e-03	6.963484e-03	1.129751e-02	3.155752e-05	3.132116e-04	5.191110e-03	6.495713e-03
r_2236	acyl-CoA oxidase (butanoyl-CoA)	1.999880e-04	8.678844e-04	1.518386e-03	1.075211e-03	8.619613e-04	4.216505e-04	6.205396e-04	1.066817e-03	5.676622e-06	6.967274e-05	1.836972e-03	1.685091e-03	7.127575e-04	3.286092e-03	5.717359e-03	4.081083e-03	3.256696e-03	3.539397e-03	5.032254e-03	9.258780e-03	3.019447e-05	3.372696e-04	7.383618e-03	7.496843e-03
r_2237	acyl-CoA oxidase (hexanoyl-CoA)	2.067802e-04	8.970767e-04	1.550131e-03	1.108296e-03	8.920852e-04	5.616651e-04	8.191916e-04	1.358648e-03	6.642588e-06	8.299599e-05	2.075300e-03	1.956518e-03	7.244223e-04	3.342664e-03	5.775463e-03	4.146232e-03	3.306588e-03	4.141789e-03	5.960534e-03	1.065237e-02	3.386084e-05	3.839105e-04	8.134380e-03	8.426683e-03
r_2238	acyl-CoA oxidase (octanoyl-CoA)	2.114913e-04	9.345102e-04	1.581915e-03	1.141301e-03	9.150218e-04	1.055705e-03	1.745294e-03	2.663067e-03	1.059997e-05	1.204078e-04	2.777089e-03	2.750843e-03	7.322670e-04	3.405795e-03	5.831712e-03	4.207231e-03	3.339947e-03	5.832064e-03	9.082976e-03	1.541303e-02	4.575052e-05	4.933073e-04	1.027731e-02	1.073971e-02
r_2239	acyl-CoA oxidase (icosanoyl-CoA)	3.356610e-05	1.498541e-04	2.528707e-04	1.814131e-04	1.317413e-04	3.537750e-04	5.256287e-04	6.825605e-04	2.254911e-06	3.236495e-05	6.306144e-04	6.495894e-04	2.601809e-04	1.206018e-03	2.024232e-03	1.451188e-03	1.112820e-03	3.017945e-03	4.448567e-03	6.795424e-03	2.004098e-05	2.446019e-04	4.531958e-03	4.871027e-03
r_2240	acyl-CoA oxidase (docosanoyl-CoA)	2.324176e-05	1.001767e-04	1.615292e-04	1.574094e-04	1.004641e-04	2.688468e-04	4.029455e-04	5.631623e-04	1.127308e-06	2.159385e-05	4.695682e-04	5.043446e-04	2.106190e-04	9.525630e-04	1.531842e-03	1.331643e-03	9.323582e-04	2.555634e-03	3.760192e-03	6.011791e-03	1.374561e-05	1.955766e-04	3.848363e-03	4.253591e-03
r_2241	acyl-CoA oxidase (tetracosanoyl-CoA)	1.350043e-05	6.731648e-05	1.236078e-04	1.006322e-04	8.339446e-05	1.736823e-04	2.938153e-04	3.199621e-04	7.225672e-07	1.415431e-05	3.453412e-04	3.352716e-04	1.532441e-04	7.642889e-04	1.313605e-03	1.020975e-03	8.419922e-04	1.976789e-03	3.139764e-03	4.225198e-03	1.037861e-05	1.528046e-04	3.205620e-03	3.321053e-03
r_2242	acyl-CoA oxidase (palmitoleoyl-CoA)	3.323302e-05	1.597970e-04	2.178368e-04	1.740279e-04	1.323803e-04	2.804428e-04	5.970921e-04	6.880211e-04	2.806983e-06	2.421637e-05	5.452994e-04	5.495257e-04	3.071087e-04	1.488878e-03	2.278300e-03	1.717807e-03	1.329722e-03	3.084865e-03	5.455517e-03	8.080149e-03	2.532979e-05	2.458939e-04	5.010958e-03	5.409209e-03
r_2243	acyl-CoA oxidase (cis-tetradec-7-enoyl-CoA)	3.323302e-05	1.597970e-04	2.178368e-04	1.740279e-04	1.323803e-04	2.804428e-04	5.970921e-04	6.880211e-04	2.806983e-06	2.421637e-05	5.452994e-04	5.495257e-04	3.071087e-04	1.488878e-03	2.278300e-03	1.717807e-03	1.329722e-03	3.084865e-03	5.455517e-03	8.080149e-03	2.532979e-05	2.458939e-04	5.010958e-03	5.409209e-03
r_2244	acyl-CoA oxidase (cis-dodec-5-enoyl-CoA)	3.323302e-05	1.597970e-04	2.178368e-04	1.740279e-04	1.323803e-04	2.804428e-04	5.970921e-04	6.880211e-04	2.806983e-06	2.421637e-05	5.452994e-04	5.495257e-04	3.071087e-04	1.488878e-03	2.278300e-03	1.717807e-03	1.329722e-03	3.084865e-03	5.455517e-03	8.080149e-03	2.532979e-05	2.458939e-04	5.010958e-03	5.409209e-03
r_2245	acyl-CoA oxidase (oleoyl-CoA)	3.081996e-05	1.450367e-04	1.602548e-04	1.432674e-04	1.114298e-04	3.250406e-04	4.015569e-04	7.661026e-04	1.988910e-06	2.283925e-05	4.006742e-04	5.765096e-04	2.761797e-04	1.329428e-03	1.823212e-03	1.469058e-03	1.148778e-03	3.292355e-03	4.356110e-03	8.172705e-03	2.096605e-05	2.284357e-04	4.127556e-03	5.310665e-03
r_2246	acyl-CoA oxidase (cis-hexadec-7-enoyl-CoA)	3.081996e-05	1.450367e-04	1.602548e-04	1.432674e-04	1.114298e-04	3.250406e-04	4.015569e-04	7.661026e-04	1.988910e-06	2.283925e-05	4.006742e-04	5.765096e-04	2.761797e-04	1.329428e-03	1.823212e-03	1.469058e-03	1.148778e-03	3.292355e-03	4.356110e-03	8.172705e-03	2.096605e-05	2.284357e-04	4.127556e-03	5.310665e-03
r_2247	acyl-CoA oxidase (cis-tetradec-5-enoyl-CoA)	3.081996e-05	1.450367e-04	1.602548e-04	1.432674e-04	1.114298e-04	3.250406e-04	4.015569e-04	7.661026e-04	1.988910e-06	2.283925e-05	4.006742e-04	5.765096e-04	2.761797e-04	1.329428e-03	1.823212e-03	1.469058e-03	1.148778e-03	3.292355e-03	4.356110e-03	8.172705e-03	2.096605e-05	2.284357e-04	4.127556e-03	5.310665e-03
r_2248	2-enoyl-CoA hydratase (3-hydroxydecanoyl-CoA)	2.114913e-04	9.345102e-04	1.581915e-03	1.141301e-03	9.150218e-04	1.055705e-03	1.745294e-03	2.663067e-03	1.059997e-05	1.204078e-04	2.777089e-03	2.750843e-03	7.322670e-04	3.405795e-03	5.831712e-03	4.207231e-03	3.339947e-03	5.832064e-03	9.082976e-03	1.541303e-02	4.575052e-05	4.933073e-04	1.027731e-02	1.073971e-02
r_2249	2-enoyl-CoA hydratase (3-hydroxydodecanoyl-CoA)	1.835705e-04	7.905229e-04	1.433306e-03	9.983852e-04	8.015120e-04	2.054001e-03	3.067235e-03	4.679097e-03	1.365569e-05	1.551830e-04	2.999810e-03	3.274661e-03	6.809932e-04	3.128042e-03	5.534735e-03	3.934624e-03	3.119467e-03	8.146181e-03	1.204483e-02	2.037343e-02	5.462225e-05	5.944821e-04	1.125723e-02	1.243357e-02
r_2250	2-enoyl-CoA hydratase (3-hydroxytetradecanoyl-CoA)	1.527506e-04	6.454863e-04	1.273051e-03	8.551178e-04	6.900822e-04	1.728960e-03	2.665678e-03	3.912995e-03	1.166678e-05	1.323438e-04	2.599136e-03	2.698151e-03	6.299951e-04	2.864357e-03	5.264722e-03	3.683504e-03	2.926637e-03	7.526277e-03	1.132447e-02	1.882234e-02	5.089629e-05	5.537737e-04	1.057222e-02	1.137990e-02
r_2251	2-enoyl-CoA hydratase (3-hydroxyhexadecanoyl-CoA)	1.527506e-04	6.454863e-04	1.273051e-03	8.551178e-04	6.900822e-04	1.728960e-03	2.665678e-03	3.912995e-03	1.166678e-05	1.323438e-04	2.599136e-03	2.698151e-03	6.299951e-04	2.864357e-03	5.264722e-03	3.683504e-03	2.926637e-03	7.526277e-03	1.132447e-02	1.882234e-02	5.089629e-05	5.537737e-04	1.057222e-02	1.137990e-02
r_2252	2-enoyl-CoA hydratase (3-hydroxyoctadecanoyl-CoA)	4.529895e-05	1.917141e-04	3.311453e-04	2.697801e-04	1.897585e-04	5.408930e-04	8.167157e-04	1.014033e-03	3.617735e-06	4.378779e-05	7.973013e-04	8.197811e-04	3.129697e-04	1.404043e-03	2.410416e-03	1.877667e-03	1.401633e-03	3.941709e-03	5.837836e-03	8.760797e-03	2.677074e-05	2.965257e-04	5.288926e-03	5.671204e-03
r_2253	2-enoyl-CoA hydratase (3-hydroxyhexacosanoyl-CoA)	7.366239e-06	3.196511e-05	7.689220e-05	5.475860e-05	4.768025e-05	1.100932e-04	1.336926e-04	2.644137e-04	4.262697e-07	8.316742e-06	2.194180e-04	2.292667e-04	1.075295e-04	4.960933e-04	9.903624e-04	7.286986e-04	5.993657e-04	1.536571e-03	1.950092e-03	3.745259e-03	7.544419e-06	1.130573e-04	2.438903e-03	2.652737e-03
r_2254	2-enoyl-CoA hydratase (3-hydroxybutanoyl-CoA)	1.999880e-04	8.678844e-04	1.518386e-03	1.075211e-03	8.619613e-04	4.216505e-04	6.205396e-04	1.066817e-03	5.676622e-06	6.967274e-05	1.836972e-03	1.685091e-03	7.127575e-04	3.286092e-03	5.717359e-03	4.081083e-03	3.256696e-03	3.539397e-03	5.032254e-03	9.258780e-03	3.019447e-05	3.372696e-04	7.383618e-03	7.496843e-03
r_2255	2-enoyl-CoA hydratase (3-hydroxyhexanoyl-CoA)	2.067802e-04	8.970767e-04	1.550131e-03	1.108296e-03	8.920852e-04	5.616651e-04	8.191916e-04	1.358648e-03	6.642588e-06	8.299599e-05	2.075300e-03	1.956518e-03	7.244223e-04	3.342664e-03	5.775463e-03	4.146232e-03	3.306588e-03	4.141789e-03	5.960534e-03	1.065237e-02	3.386084e-05	3.839105e-04	8.134380e-03	8.426683e-03
